snapshot_id,account_id,snapshot_date,closing_balance
65719,300,2024-12-14,40556.43
122578,556,2024-09-27,308333.61
14828,74,2025-01-25,165318.3
178802,795,2025-02-01,99499.54
161594,721,2024-05-20,472830.63
62408,286,2024-10-30,164260.33
147918,665,2024-08-18,333853.72
79688,367,2024-08-26,53720.97
71643,329,2024-09-13,445693.63
96270,440,2024-05-17,122280.69
43207,198,2024-07-28,30780.96
159265,711,2024-11-22,441100.46
165388,734,2025-03-16,145780.3
42063,192,2024-10-19,202644.99
113168,517,2024-10-26,82447.66
12552,63,2024-08-02,117989.03
91158,418,2025-02-27,61160.0
69814,320,2025-02-12,471732.93
171462,766,2024-08-08,84464.39
98901,452,2024-10-04,121936.53
110715,507,2025-02-03,153016.33
177120,788,2024-07-31,487576.81
173557,774,2024-10-28,427487.69
129565,587,2024-11-14,192988.22
75815,349,2024-05-02,370072.06
98493,451,2024-04-23,460567.04
166350,741,2024-02-23,80977.46
9482,49,2025-03-21,471779.16
62202,286,2024-04-07,118711.9
115898,529,2024-12-19,276617.86
128999,585,2025-02-13,457447.51
172416,769,2024-12-15,267731.16
176596,786,2025-01-17,442845.86
146619,660,2024-12-16,218394.01
33498,153,2024-07-10,339627.67
35450,161,2025-03-26,424442.79
155294,693,2024-06-20,56005.65
58743,271,2024-07-19,256133.83
100368,459,2024-05-30,201475.68
115256,524,2024-12-27,334750.34
2585,16,2024-10-30,441319.23
179197,798,2024-06-01,121732.77
59685,276,2024-08-09,125139.78
16302,80,2024-09-28,49920.98
179620,799,2024-11-03,452506.59
132225,597,2024-01-05,458857.78
159014,708,2025-03-08,18801.99
157575,704,2024-12-01,398338.45
42033,192,2024-09-19,194029.59
76858,352,2024-09-08,200531.17
148006,665,2024-11-14,328638.75
179972,800,2024-10-06,76309.41
124707,567,2025-02-21,366792.8
24700,119,2025-01-01,188532.06
47223,217,2024-12-02,148734.82
26897,126,2024-10-14,17192.97
31135,143,2024-11-16,185990.76
140869,635,2024-12-03,171840.15
22671,108,2024-12-19,359303.24
129139,586,2024-04-24,294489.05
156040,695,2024-03-14,93794.08
129764,588,2024-05-29,54181.35
107255,491,2024-07-06,49175.26
45349,209,2025-01-19,208171.75
167761,745,2025-01-26,354286.16
22052,107,2024-07-03,17750.11
39777,182,2025-02-28,173674.89
28144,130,2025-01-17,418651.12
28067,130,2024-11-01,440720.66
29319,137,2024-06-16,92012.5
106050,484,2025-01-21,227475.32
108016,493,2024-08-27,481132.83
17527,86,2024-08-08,345747.78
118134,538,2024-07-10,450691.76
139750,630,2024-02-20,98562.13
154217,689,2025-01-20,431824.35
97618,446,2024-10-08,314613.06
146597,660,2024-11-24,213705.73
104138,474,2025-02-08,189294.49
146407,659,2024-11-27,71522.2
169176,754,2025-02-19,343970.81
161104,717,2025-02-05,153288.31
67165,306,2024-12-03,125869.95
124731,567,2025-03-17,375360.77
84271,386,2024-10-01,165585.17
149424,674,2024-06-06,273402.74
108445,494,2025-02-22,434774.54
85040,389,2025-01-04,102510.17
2772,17,2024-11-09,359619.97
129854,588,2024-08-27,53537.85
71064,327,2024-09-20,125724.0
75051,345,2024-10-20,49302.89
44642,205,2025-01-16,279836.28
92459,425,2024-10-17,224319.38
80121,369,2024-05-31,251522.69
28295,131,2024-08-09,210939.41
54815,255,2025-01-17,516259.75
22900,110,2024-10-18,228303.7
10724,54,2025-02-03,4816.87
40575,186,2024-10-18,290173.73
36078,165,2025-03-10,97983.79
100178,456,2025-02-08,240199.41
8052,44,2024-08-29,152924.49
158370,706,2024-12-10,263027.91
75468,348,2024-08-15,356753.72
143967,649,2024-06-08,251546.42
130392,589,2025-02-20,473850.7
154366,690,2024-11-18,136886.52
4475,26,2025-02-08,460422.84
139158,628,2024-02-08,351657.91
30906,143,2024-04-01,193975.47
32232,147,2024-08-21,8512.85
69958,321,2025-03-12,297526.64
19806,98,2025-02-10,245252.83
16636,81,2025-01-08,157875.14
7267,40,2024-11-23,64261.47
114416,521,2024-08-03,246431.2
73486,337,2025-03-02,400366.26
68772,316,2025-01-20,411666.85
129535,587,2024-10-15,170386.97
23629,114,2024-10-08,5564.84
71160,327,2024-12-25,136373.82
37907,174,2024-07-30,243216.2
171416,766,2024-06-23,84322.79
22121,107,2024-09-10,12791.16
116329,531,2024-09-25,34940.47
101939,464,2025-02-25,153162.27
135193,609,2025-03-09,415665.55
24765,119,2025-03-07,177004.11
140428,632,2025-03-27,331526.55
142614,640,2024-12-10,415554.11
102599,469,2024-10-29,225188.81
92082,422,2025-01-22,346500.12
105253,480,2025-01-19,120930.05
127836,581,2024-03-26,119505.32
92457,425,2024-10-15,225049.44
59582,275,2025-01-26,187140.62
129797,588,2024-07-01,40336.69
150734,677,2025-02-10,172541.96
174710,778,2025-02-05,31957.42
85654,393,2024-06-19,456797.01
166517,741,2024-08-08,84328.48
171011,765,2024-06-24,490894.81
169562,757,2024-12-13,33538.84
59518,275,2024-11-23,198335.34
90030,412,2024-11-13,395063.43
74347,341,2024-08-13,335358.83
104423,475,2025-02-19,135274.36
140898,635,2025-01-01,154452.47
172834,772,2024-04-16,493487.42
111520,510,2025-01-06,413652.96
44148,203,2025-01-28,240375.47
146996,661,2024-12-11,214735.37
97996,448,2025-03-19,299137.65
49491,228,2024-07-25,209481.67
21359,103,2025-01-30,468873.19
11201,56,2024-12-28,138757.06
83643,384,2024-12-24,131052.81
151300,680,2024-10-15,446912.36
161160,718,2024-09-25,274909.53
28919,133,2025-01-08,145939.36
93286,429,2025-02-16,423409.23
6323,35,2024-11-07,301951.81
138338,623,2024-04-05,360159.6
59374,275,2024-07-02,226180.33
5056,29,2024-12-10,308998.05
9958,51,2025-02-15,102018.48
25176,120,2025-01-24,468599.49
93090,427,2025-02-21,318933.1
80032,369,2024-03-03,270280.44
140020,630,2024-11-16,73106.38
146440,659,2024-12-30,67453.12
20826,102,2024-10-14,107487.1
62691,287,2024-09-10,410197.2
10067,52,2024-06-01,254623.37
170861,764,2025-01-14,157362.22
60596,279,2024-10-18,352731.26
126965,578,2024-05-13,390592.45
74744,342,2025-02-25,100518.95
77575,354,2025-03-24,163271.4
100175,456,2025-02-05,240677.68
149829,675,2024-10-14,392972.14
81961,374,2024-06-28,217555.73
60055,277,2024-08-14,330068.5
14876,74,2025-03-14,177500.73
81094,372,2024-05-23,490896.42
126099,575,2024-10-06,435255.03
24890,120,2024-04-13,483719.93
11460,58,2024-06-01,22825.56
7729,43,2024-08-22,66681.47
168998,752,2025-02-20,455460.92
138615,623,2025-01-07,367430.86
164256,730,2024-12-15,265152.14
44917,207,2025-03-23,53273.83
107162,489,2025-03-19,284699.67
108033,493,2024-09-13,466661.16
133962,604,2025-03-25,188668.93
24488,117,2024-11-28,277691.95
37419,172,2024-11-04,38737.23
64269,295,2024-03-05,499093.3
137886,621,2025-03-31,240414.42
130841,591,2025-01-09,447082.33
33160,150,2024-10-06,383861.38
105982,484,2024-11-14,227388.02
63822,292,2025-03-20,459970.47
160419,715,2024-10-21,283892.64
104869,478,2024-10-02,372641.42
478,2,2025-01-27,230305.28
179244,798,2024-07-18,136501.02
49097,227,2024-07-31,26844.12
97641,446,2024-10-31,311044.16
99262,453,2024-10-02,372263.74
165868,736,2025-01-07,260506.88
170477,763,2024-12-20,440544.75
170027,759,2025-02-16,282235.31
130256,589,2024-10-07,474387.78
69220,319,2024-04-04,186725.91
57496,267,2024-04-27,188485.47
28115,130,2024-12-19,433120.66
135767,612,2024-09-14,113637.3
171018,765,2024-07-01,494219.02
92406,425,2024-08-25,219871.05
146898,661,2024-09-04,212025.07
123359,561,2024-10-23,5822.1
86984,396,2025-03-25,359048.56
93873,432,2024-05-07,35579.34
74306,341,2024-07-03,341084.19
157132,699,2025-02-22,12457.04
30669,141,2024-09-08,498656.29
175091,779,2025-01-26,339149.03
63484,290,2024-12-30,442322.9
5583,31,2025-01-15,404708.47
153108,685,2024-10-28,383360.62
74937,344,2024-12-08,46992.25
125744,573,2025-01-12,201325.67
19698,98,2024-10-25,214310.83
28018,130,2024-09-13,433300.18
35452,161,2025-03-28,428075.07
48745,225,2025-02-04,340832.48
3088,18,2024-07-31,153127.43
101607,463,2025-01-02,194743.75
156795,698,2024-08-18,226359.01
24340,116,2025-01-09,140044.17
168621,750,2024-10-29,420761.73
65478,300,2024-04-17,32099.68
117073,534,2025-02-24,175511.5
67708,309,2024-11-29,288822.14
134612,606,2025-01-12,407260.2
145587,654,2024-12-14,477898.19
93974,432,2024-08-16,38902.52
40893,187,2025-01-11,479693.88
135526,610,2025-03-31,174733.24
95992,438,2025-03-15,78257.77
29902,138,2025-03-29,372312.4
148181,666,2024-04-11,200827.22
151552,681,2024-03-28,51620.81
176123,784,2025-03-02,205649.29
176659,786,2025-03-21,433313.25
60669,279,2024-12-30,327659.22
117169,535,2024-03-01,417655.58
18238,90,2024-08-09,113412.84
56266,262,2024-12-05,255844.99
22261,107,2025-01-28,973.27
24259,116,2024-10-20,147330.76
122455,555,2025-01-13,138594.72
64064,293,2024-10-23,267604.91
179945,800,2024-09-09,84594.36
107997,493,2024-08-08,480520.93
132091,595,2024-12-24,433171.22
46865,216,2024-04-16,384394.9
110143,505,2025-02-20,104512.98
5767,33,2024-06-30,78194.68
52786,245,2025-03-31,115521.58
50408,234,2025-02-18,398895.77
109151,500,2024-12-10,5178.27
107892,492,2025-03-28,312738.56
75253,347,2025-02-25,1226.07
19467,97,2024-10-15,454756.75
111677,511,2024-07-10,330531.21
39782,182,2025-03-05,171666.13
63425,290,2024-11-01,445962.78
113802,519,2024-07-27,76375.04
126812,577,2025-01-25,516743.4
119993,546,2024-10-29,404046.66
171582,766,2024-12-06,39165.11
60635,279,2024-11-26,329115.56
49387,228,2024-04-12,208197.51
18126,90,2024-04-19,81308.1
63638,291,2024-12-10,8833.31
103515,472,2024-12-22,75972.94
10584,53,2024-12-03,19488.66
43759,201,2025-03-12,479569.5
122787,557,2024-07-05,176709.21
66665,304,2025-03-05,138655.42
16840,82,2025-02-02,169910.09
59744,276,2024-10-07,140500.22
156233,695,2024-09-23,38858.18
155555,693,2025-03-08,103117.1
37193,171,2024-08-20,424478.55
165931,736,2025-03-11,246015.76
22519,108,2024-07-20,347333.64
32448,147,2025-03-25,26532.09
70947,326,2025-01-06,78777.67
148707,668,2024-06-20,310661.6
129901,588,2024-10-13,47142.37
145031,653,2024-08-25,287010.75
68184,311,2025-01-24,37492.96
137962,622,2024-04-15,120749.54
34944,160,2024-05-07,354981.24
120225,547,2025-03-28,481642.31
164285,730,2025-01-13,273245.79
53339,248,2024-07-13,271372.25
68957,317,2025-02-07,271888.06
24517,117,2024-12-27,279064.23
78751,363,2024-09-29,484432.52
46131,213,2024-08-18,439905.41
16890,82,2025-03-24,166260.28
111450,510,2024-10-28,418907.36
69925,321,2025-02-07,319808.05
175103,779,2025-02-07,333871.7
175472,781,2024-10-20,2936.03
137468,620,2025-01-28,173442.22
139151,628,2024-02-01,347879.72
39700,182,2024-12-13,166619.36
80944,371,2024-11-13,66534.07
136832,618,2024-11-08,130013.72
131000,592,2024-11-02,164722.96
171836,767,2024-07-19,487920.22
6258,35,2024-09-03,287656.19
61855,284,2024-11-10,386751.13
66880,305,2024-11-06,278196.26
154626,691,2024-06-22,147969.7
123423,561,2024-12-26,0.0
160110,714,2025-02-27,417158.24
41271,189,2025-01-13,246726.94
124133,566,2024-08-01,51882.84
125109,571,2024-12-11,187494.36
6905,38,2025-03-09,458918.88
65806,300,2025-03-11,48981.58
32910,150,2024-01-30,352097.32
13076,65,2024-11-15,115665.6
102278,468,2024-06-25,10563.03
135105,608,2025-02-19,526098.96
156939,698,2025-01-09,218065.84
116452,531,2025-01-26,40018.13
84642,387,2025-03-21,396781.72
12,1,2024-11-20,279335.86
62882,287,2025-03-20,411733.37
136359,616,2024-06-26,467471.02
160008,714,2024-11-17,408860.56
1048,5,2025-01-02,40503.63
1708,12,2024-12-28,275177.7
162544,725,2024-04-18,494395.67
19951,99,2025-02-04,468942.17
56273,262,2024-12-12,258891.23
149441,674,2024-06-23,275950.6
125987,574,2025-01-27,53128.91
43428,198,2025-03-06,32247.7
62783,287,2024-12-11,403759.02
4304,25,2025-03-26,96228.87
57734,267,2024-12-21,161694.91
72601,334,2024-06-22,246230.03
128148,581,2025-02-01,55159.58
84772,389,2024-04-11,126578.11
38121,174,2025-03-01,166478.03
105361,481,2024-02-23,82447.89
159359,711,2025-02-24,426885.89
20767,102,2024-08-16,125536.29
8749,46,2025-03-01,207884.88
117482,535,2025-01-08,418095.16
100477,459,2024-09-16,196409.76
20234,100,2025-02-11,418775.88
158656,707,2024-11-12,479573.05
169109,753,2025-03-24,83229.77
42173,192,2025-02-06,193010.15
166221,740,2024-12-24,17270.2
153564,686,2025-03-19,167980.48
60908,281,2025-02-07,251267.58
133554,604,2024-02-11,128230.78
92947,427,2024-10-01,317924.77
163571,727,2024-10-26,526510.6
11101,56,2024-09-19,146502.23
45862,212,2024-11-08,302479.79
172478,769,2025-02-15,266807.92
82417,376,2025-01-25,177820.51
5513,31,2024-11-06,395728.45
148574,667,2025-03-01,444436.36
1813,13,2024-07-26,380399.71
24707,119,2025-01-08,188283.74
62685,287,2024-09-04,406043.83
171664,766,2025-02-26,67415.12
97978,448,2025-03-01,308658.2
73735,338,2024-12-11,252738.9
56047,262,2024-04-30,275618.26
94171,432,2025-03-01,54997.59
127999,581,2024-09-05,71996.76
155896,694,2024-11-29,8217.47
113361,518,2024-07-24,399330.54
175852,784,2024-06-04,168021.41
140827,634,2025-03-17,213378.59
122933,557,2024-11-28,156449.97
86287,394,2025-01-06,97888.34
75309,348,2024-03-09,367535.82
165178,733,2025-02-20,412437.82
37795,173,2025-02-26,284265.27
584,3,2024-06-15,46637.99
139082,627,2025-02-15,248408.19
102316,468,2024-08-02,26843.37
41359,190,2024-08-20,144949.17
29386,137,2024-08-22,99168.38
93889,432,2024-05-23,28369.54
1587,11,2024-12-20,10876.26
86419,395,2024-05-30,170757.0
172953,772,2024-08-13,501822.7
43721,201,2025-02-02,481938.72
157854,705,2024-08-19,107979.6
145633,654,2025-01-29,473561.65
59308,274,2025-03-23,123273.48
177367,789,2024-12-21,476842.41
90661,415,2025-01-23,381117.42
86716,395,2025-03-23,194745.33
30765,141,2024-12-13,499132.46
138049,622,2024-07-11,102755.2
142232,639,2024-10-15,401650.71
162901,726,2024-02-14,279595.4
170235,760,2025-02-20,390917.17
173165,772,2025-03-13,538194.65
171979,767,2024-12-09,493337.18
36777,169,2024-08-21,264452.48
161319,718,2025-03-03,272945.39
60789,280,2025-02-19,123836.07
133189,599,2025-01-28,160978.26
124755,568,2025-01-02,161799.18
39707,182,2024-12-20,163803.37
34420,158,2024-12-21,292313.64
5116,29,2025-02-08,312396.19
142623,640,2024-12-19,409194.02
57412,266,2025-02-08,195780.24
23605,114,2024-09-14,11866.78
110045,505,2024-11-14,92546.53
116978,534,2024-11-21,170071.73
17069,84,2024-11-26,62230.64
106260,486,2024-11-11,35530.62
20806,102,2024-09-24,109874.27
31597,146,2024-02-08,179438.43
7603,42,2025-03-24,355024.23
146590,660,2024-11-17,210381.71
107695,492,2024-09-12,270074.64
102007,465,2025-02-13,483842.11
82903,381,2024-09-09,330745.92
64084,293,2024-11-12,267571.64
123502,561,2025-03-15,9711.12
41938,191,2025-03-31,85726.96
151306,680,2024-10-21,448743.1
155115,692,2024-10-29,411857.23
123534,562,2025-03-26,431931.93
108038,493,2024-09-18,459473.86
11667,58,2024-12-25,73634.22
28968,133,2025-02-26,141027.68
107639,492,2024-07-18,268387.47
15863,78,2025-02-20,205334.77
166407,741,2024-04-20,67065.36
104961,478,2025-01-02,367347.72
51391,239,2024-12-06,369391.54
52721,245,2025-01-25,108658.07
118099,538,2024-06-05,442620.26
167830,746,2025-02-22,344518.16
167425,743,2025-03-10,120809.31
159682,713,2025-03-10,503669.95
72646,334,2024-08-06,241978.55
69557,319,2025-03-07,183737.53
25680,123,2024-09-07,35637.99
41115,189,2024-08-10,259363.22
177182,788,2024-10-01,492064.06
109919,504,2024-12-24,381978.14
56091,262,2024-06-13,263368.08
52113,243,2024-09-19,327091.69
42873,197,2024-09-07,298745.97
172257,768,2024-11-23,457452.86
118387,538,2025-03-20,409282.9
28590,132,2024-09-28,158911.22
63459,290,2024-12-05,452923.19
14269,71,2025-03-11,77417.08
160722,716,2024-09-23,45643.5
50253,234,2024-09-16,397436.83
48511,225,2024-06-15,302600.99
20430,101,2024-07-03,281832.34
95233,436,2025-02-10,55926.54
89615,408,2025-02-11,389555.41
175118,779,2025-02-22,340540.58
57267,266,2024-09-16,219766.53
121307,551,2025-01-13,106420.32
135157,609,2025-02-01,406075.66
112015,512,2024-07-18,486817.79
168599,749,2025-03-19,73040.76
167815,745,2025-03-21,346880.48
169311,755,2025-01-30,143642.88
144260,649,2025-03-28,259087.7
40618,186,2024-11-30,309326.76
135013,608,2024-11-19,512943.35
64134,293,2025-01-01,267178.79
130874,591,2025-02-11,436813.61
156290,695,2024-11-19,49483.84
93455,430,2024-11-30,136886.42
54879,255,2025-03-22,520066.54
173686,774,2025-03-06,399899.51
27801,129,2025-02-13,399109.43
31703,146,2024-05-24,173297.83
106911,488,2024-12-06,152409.99
109518,502,2024-08-24,339249.63
61903,284,2024-12-28,391839.54
151159,679,2024-11-28,190218.32
46817,216,2024-02-28,375568.0
124540,567,2024-09-07,360777.62
30855,141,2025-03-13,498529.52
18049,89,2025-02-24,468216.49
83495,383,2025-03-28,511433.14
159947,714,2024-09-17,414275.05
81806,374,2024-01-25,218029.87
18520,91,2024-04-25,262625.31
24648,118,2025-03-01,245565.26
83503,384,2024-08-06,93972.26
122624,556,2024-11-12,318817.05
30879,142,2025-03-25,25759.9
63877,293,2024-04-19,249194.8
33617,153,2024-11-06,344214.01
130390,589,2025-02-18,472902.74
86418,395,2024-05-29,170902.7
72545,333,2025-03-25,199318.85
20124,100,2024-10-24,413956.22
41654,191,2024-06-20,84386.78
26887,126,2024-10-04,11543.36
170073,760,2024-09-11,394394.25
133453,603,2025-01-14,2397.82
54909,256,2025-03-31,297854.26
103785,473,2025-03-25,354735.24
132248,597,2024-01-28,466225.51
160026,714,2024-12-05,422562.73
106180,486,2024-08-23,34334.88
70448,324,2024-10-25,257861.91
9001,47,2024-10-25,248725.05
31044,143,2024-08-17,181941.71
12967,65,2024-07-29,90237.05
169045,753,2025-01-19,86969.58
48841,226,2024-10-23,360671.32
162575,725,2024-05-19,509184.47
42860,197,2024-08-25,309091.32
111587,510,2025-03-14,449806.99
165727,736,2024-08-19,261536.58
161368,719,2024-12-14,440193.5
164641,732,2024-10-22,215618.21
43220,198,2024-08-10,44278.69
143046,643,2025-03-14,286315.24
27895,130,2024-05-13,428982.08
147293,663,2024-12-08,77378.16
93050,427,2025-01-12,325484.76
102199,467,2025-02-18,164519.82
134034,605,2024-04-14,485831.15
64376,295,2024-06-20,538408.72
96278,440,2024-05-25,111288.53
111666,511,2024-06-29,328791.55
30841,141,2025-02-27,495418.65
72267,332,2024-07-03,296593.87
29280,136,2025-03-23,345102.01
105079,479,2024-10-18,92312.54
101413,462,2025-02-18,471251.13
74001,340,2024-09-16,370555.85
67034,306,2024-07-25,125913.39
28347,131,2024-09-30,200320.98
10159,52,2024-09-01,217687.17
68065,310,2025-01-20,348655.11
21083,103,2024-04-29,482569.5
137426,620,2024-12-17,170945.43
24969,120,2024-07-01,480247.17
63446,290,2024-11-22,455376.54
84217,386,2024-08-08,166108.67
38243,176,2024-10-24,142594.93
2703,16,2025-02-25,446284.46
155300,693,2024-06-26,53368.52
17794,87,2025-03-17,316892.73
124555,567,2024-09-22,354151.85
61942,284,2025-02-05,424613.11
138374,623,2024-05-11,376529.95
147198,662,2025-02-02,524306.99
34768,159,2024-11-05,508658.25
72857,334,2025-03-05,269054.0
88640,405,2024-10-07,71664.16
